sent_id,text,opinions/0/Target/0/0,opinions/0/Target/1/0,opinions/0/Polar_expression/0/0,opinions/0/Polar_expression/1/0,opinions/0/Polarity,opinions/0/Intensity,opinions/0/Source/0/0,opinions/0/Source/1/0,opinions/1/Polar_expression/0/0,opinions/1/Polar_expression/1/0,opinions/1/Polarity,opinions/1/Intensity,opinions/1/Target/0/0,opinions/1/Target/1/0,opinions/2/Target/0/0,opinions/2/Target/1/0,opinions/2/Polar_expression/0/0,opinions/2/Polar_expression/1/0,opinions/2/Polarity,opinions/2/Intensity,opinions/1/Source/0/0,opinions/1/Source/1/0,opinions/2/Source/0/0,opinions/2/Source/1/0,opinions/3/Source/0/0,opinions/3/Source/1/0,opinions/3/Target/0/0,opinions/3/Target/1/0,opinions/3/Polar_expression/0/0,opinions/3/Polar_expression/1/0,opinions/3/Polarity,opinions/3/Intensity,opinions/4/Target/0/0,opinions/4/Target/1/0,opinions/4/Polar_expression/0/0,opinions/4/Polar_expression/1/0,opinions/4/Polarity,opinions/4/Intensity,opinions/5/Source/0/0,opinions/5/Source/1/0,opinions/5/Target/0/0,opinions/5/Target/1/0,opinions/5/Polar_expression/0/0,opinions/5/Polar_expression/1/0,opinions/5/Polarity,opinions/5/Intensity,opinions/4/Source/0/0,opinions/4/Source/1/0,opinions/6/Source/0/0,opinions/6/Source/1/0,opinions/6/Target/0/0,opinions/6/Target/1/0,opinions/6/Polar_expression/0/0,opinions/6/Polar_expression/1/0,opinions/6/Polarity,opinions/6/Intensity,opinions/7/Source/0/0,opinions/7/Source/1/0,opinions/7/Target/0/0,opinions/7/Target/1/0,opinions/7/Polar_expression/0/0,opinions/7/Polar_expression/1/0,opinions/7/Polarity,opinions/7/Intensity,opinions/8/Source/0/0,opinions/8/Source/1/0,opinions/8/Target/0/0,opinions/8/Target/1/0,opinions/8/Polar_expression/0/0,opinions/8/Polar_expression/1/0,opinions/8/Polarity,opinions/8/Intensity,opinions/9/Source/0/0,opinions/9/Source/1/0,opinions/9/Target/0/0,opinions/9/Target/1/0,opinions/9/Polar_expression/0/0,opinions/9/Polar_expression/1/0,opinions/9/Polarity,opinions/9/Intensity,opinions/10/Target/0/0,opinions/10/Target/1/0,opinions/10/Polar_expression/0/0,opinions/10/Polar_expression/1/0,opinions/10/Polarity,opinions/10/Intensity,opinions/11/Target/0/0,opinions/11/Target/1/0,opinions/11/Polar_expression/0/0,opinions/11/Polar_expression/1/0,opinions/11/Polarity,opinions/11/Intensity,opinions/12/Target/0/0,opinions/12/Target/1/0,opinions/12/Polar_expression/0/0,opinions/12/Polar_expression/1/0,opinions/12/Polarity,opinions/12/Intensity,opinions/13/Target/0/0,opinions/13/Target/1/0,opinions/13/Polar_expression/0/0,opinions/13/Polar_expression/1/0,opinions/13/Polarity,opinions/13/Intensity,opinions/14/Target/0/0,opinions/14/Target/1/0,opinions/14/Polar_expression/0/0,opinions/14/Polar_expression/1/0,opinions/14/Polarity,opinions/14/Intensity,opinions/15/Target/0/0,opinions/15/Target/1/0,opinions/15/Polar_expression/0/0,opinions/15/Polar_expression/1/0,opinions/15/Polarity,opinions/15/Intensity,opinions/16/Target/0/0,opinions/16/Target/1/0,opinions/16/Polar_expression/0/0,opinions/16/Polar_expression/1/0,opinions/16/Polarity,opinions/16/Intensity
../opener/en/kaf/hotel/english00079_56e938144b3f148d2c6cdffa4e01b0f2-5,"The hotel offers Wireless Internet for an additional € 15 Euros for 24 hours , which is okay , but in my opinion should be free nowadays .",Wireless Internet,17:34,for an additional € 15 Euros for 24 hours,35:76,Negative,Standard,,,should be free,113:127,Negative,Standard,Wireless Internet,17:34,Wireless Internet,17:34,okay,88:92,Positive,Standard,,,,,,,Wireless Internet,17:34,offers,10:16,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00079_56e938144b3f148d2c6cdffa4e01b0f2-6,"The other guests that I have seen were labourers probably from one of our eastern European countries and working in Paris ; in addition I have to say that I also have stayed in 4 and 5 star hotels where people look fine , but from personality are far worse .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00079_56e938144b3f148d2c6cdffa4e01b0f2-7,Looks definitely don 't mean anything !,Looks,0:5,don 't mean anything !,17:39,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-1,Hip elegance in Louise area of Brussels,elegance,4:12,Hip,0:3,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-2,"The Hotel is clean , modern and hip .",The Hotel,0:9,modern,21:27,Positive,Standard,,,hip,32:35,Positive,Standard,The Hotel,0:9,The Hotel,0:9,clean,13:18,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-3,"Dark , loungy feel in the lobby , hushed and modern in the halls and rooms .",the halls,55:64,hushed,34:40,Positive,Standard,,,hushed,34:40,Positive,Standard,rooms,69:74,the halls,55:64,modern,45:51,Positive,Standard,,,,,,,rooms,69:74,modern,45:51,Positive,Standard,the lobby,22:31,loungy feel,7:18,Negative,Standard,,,the lobby,22:31,Dark,0:4,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-4,Appears that the hotel was recently renovated and done so with style and attention to detail .,the hotel,13:22,recently renovated with style and attention to detail,27:92,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-5,"My basic room had robe and slippers , Nespresso machine and free minibar drinks .",slippers,27:35,had,14:17,Positive,Standard,,,had,14:17,Positive,Standard,Nespresso machine,38:55,robe,18:22,had,14:17,Positive,Standard,,,,,,,minibar drinks,65:79,free,60:64,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-6,Staff were friendly .,Staff,0:5,friendly,11:19,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-7,Free gym was ample and spa available though I didn 't use it .,gym,5:8,Free,0:4,Positive,Standard,,,ample,13:18,Positive,Standard,gym,5:8,spa,23:26,available,27:36,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-8,The location is excellent situated at the end of Avenue Louise with lots of fancy shops and restaurants are close by .,The location,0:12,excellent,16:25,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-9,"Also not far from the Sablon and downtown , so overall very well located .",,,very well located,55:72,Positive,Strong,,,not far from the Sablon and downtown,5:41,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00179_d5804c38140518f322635b1ab7a0ae48-10,I would certainly stay here again .,here,23:27,would certainly stay again,2:33,Positive,Standard,I,0:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-1,Airport shuttle is not complimentary,Airport shuttle,0:15,not complimentary,19:36,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-2,"To the hotel from the hotel , the shuttle bus is gratis .",the shuttle bus,30:45,gratis,49:55,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-3,But from the hotel to the airport there are some strict rules at this hotel .,some strict rules,44:61,there are,34:43,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-4,1 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-5,Pre · Booking is a must,Pre · Booking,0:13,a must,17:23,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-6,2 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-7,But the ticket at the hotel ( bus driver does not sell the ticket ),the ticket,55:65,bus driver does not sell,30:54,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-8,3 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-9,No information provided for the above at the reception unless you ask for that .,information,3:14,No provided,0:23,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00031_243e3d49259712f19641fa21e01e6c11-10,Many people are pull out of the shuttle bus because of this .,Many people,0:11,pull out of the shuttle bus,16:43,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-1,A basic experience,experience,8:18,basic,2:7,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-2,I arrived late at night .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-3,The receptionist was friendly and took all the trouble to help me .,The receptionist,0:16,friendly,21:29,Positive,Standard,,,took all the trouble to help me,34:65,Positive,Standard,The receptionist,0:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-4,"I didn 't go to the bar , but went directly to my bed and slept till 7.30 AM next morning .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-5,hte bathing facilities were good .,hte bathing facilities,0:22,good,28:32,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-6,My breakfast was more than sufficient .,My breakfast,0:12,more than sufficient,17:37,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-7,I checked out .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-8,Again an very vriendly receptionist .,receptionist,23:35,very vriendly,9:22,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-9,Thers is nothing more I can tell you .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-10,I didn 't see much of the hotel or the facilities .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00168_f8a6324a6b18e0f0fa9aecbf1b0ec2c0-11,I only went to bede there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-1,Review Koeln Dorint an der Messe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-2,We had an affordable upgrade to a maisonette .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-3,Great choice .,choice,6:12,Great,0:5,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-4,"Quiet , large , feeling of luxury .",,,feeling of luxury,16:33,Positive,Standard,,,large,8:13,Positive,Standard,,,,,Quiet,0:5,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-5,Nice sauna area .,sauna area,5:15,Nice,0:4,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-6,"Staff at reception and breakfast was excellent ± helpful , friendly and polite .",Staff,0:5,excellent,37:46,Positive,Strong,,,helpful,49:56,Positive,Standard,Staff,0:5,Staff,0:5,friendly,59:67,Positive,Standard,,,,,,,Staff,0:5,polite,72:78,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00101_90926e7eb575a41b022144719db99336-7,We will certainly come back next year when we have another event at Lanxess Arena,,,will certainly come back,3:27,Positive,Strong,We,0:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00043_3c2df785993056eeacbe336f8656f53f-1,"Friendly , helpful hosts",hosts,19:24,Friendly,0:8,Positive,Standard,,,helpful,11:18,Positive,Standard,hosts,19:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00043_3c2df785993056eeacbe336f8656f53f-2,Our hosts were friendly and very helpful .,Our hosts,0:9,friendly,15:23,Positive,Standard,,,very helpful,28:40,Positive,Strong,Our hosts,0:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00043_3c2df785993056eeacbe336f8656f53f-3,Everything was wonderfully clean and the en · suite bathroom was ingeniously placed .,Everything,0:10,wonderfully clean,15:32,Positive,Strong,,,ingeniously placed,65:83,Positive,Standard,the en · suite bathroom,37:60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00043_3c2df785993056eeacbe336f8656f53f-4,A wonderful range of food for breakfast and we were offered scrambled egg on toast · after 3 weeks in france on bread and jam this was a feast to behold .,range of food,12:25,wonderful,2:11,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00043_3c2df785993056eeacbe336f8656f53f-5,On Sunday morning we saw the ladies going to church in traditional dress which was wonderful to see .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-1,Nice hotel,hotel,5:10,Nice,0:4,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-2,Spacious room and modern style ( not old like in other polish hotel ),style,25:30,modern,18:24,Positive,Standard,,,Spacious,0:8,Positive,Standard,room,9:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-3,Staff well prepared and kind .,Staff,0:5,well prepared,6:19,Positive,Standard,,,kind,24:28,Positive,Standard,Staff,0:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-4,Good quality breakfast .,breakfast,13:22,Good quality,0:12,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-5,Wi · fi Free and good conncetion .,Wi fi,0:7,Free,8:12,Positive,Standard,,,Free,8:12,Positive,Standard,·,3:4,conncetion,22:32,good,17:21,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00046_30f9c38ed7c2c92efa32e574b77f20a4-6,"We tried the restaurant , good quality food but service really really slow , despite not so many people to serve",food,39:43,good quality,26:38,Positive,Standard,,,really really slow,56:74,Negative,Strong,service,48:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-1,Spoiled the impression of the trip,,,Spoiled the impression of the trip,0:34,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-2,Terrible hotel !,hotel,9:14,Terrible,0:8,Negative,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-3,Тhis is not a four star hotel .,Тhis,0:4,not a four star hotel,8:29,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-4,"Rooms do not correspond to the pictures , very old furniture , faded linens , creaky bed , a disgusting smell in the room , even though we asked for when booking a non smoking room .",furniture,51:60,very old,42:50,Negative,Strong,,,a disgusting,91:103,Negative,Standard,smell,104:109,linens,69:75,faded,63:68,Negative,Standard,,,,,,,bed,85:88,creaky,78:84,Negative,Standard,Rooms,0:5,not correspond to the pictures,9:39,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-5,"After the check · out , we left our bag in the luggage at the front desk .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00187_dd0dcb1721b8e90ddd81311297fb269f-6,After we returned the desk clerk said that they gave our luggage to others .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
